health1,health2,health3,inicial_mana,skill_cost,attack1,attack2,attack3,attack_speed,armor,mr,attack_range,cost
0.6470588235294116,0.6470588235294116,0.26384364820846906,0.375,0.33333333333333337,1.0,0.9999999999999999,1.0,0.5555555555555556,1.0,1.0,0.0,2
0.47058823529411753,0.47058823529411753,0.1918862896061593,0.0,0.08333333333333334,0.28,0.22707423580786024,0.1882745471877979,0.4444444444444444,0.5454545454545454,0.5454545454545454,0.6000000000000001,4
0.47058823529411753,0.47058823529411753,0.1918862896061593,0.25,0.4444444444444445,0.24,0.19650655021834057,0.159675881792183,0.11111111111111094,0.6363636363636364,0.6363636363636364,0.0,3
0.5294117647058824,0.5294117647058824,0.21587207580692921,0.375,0.5555555555555556,0.36,0.37117903930131,0.38226882745471874,0.4444444444444444,0.4545454545454546,0.4545454545454546,0.0,5
0.47058823529411753,0.47058823529411753,0.1918862896061593,0.0,0.22222222222222224,0.2,0.1615720524017467,0.13346043851286937,0.4444444444444444,0.36363636363636365,0.36363636363636365,0.6000000000000001,4
0.4117647058823528,0.4117647058823529,0.1679005034053894,0.3125,0.4166666666666667,0.4,0.4104803493449781,0.4208770257387988,0.5555555555555556,0.2727272727272727,0.2727272727272727,0.6000000000000001,4
0.5294117647058824,0.2941176470588235,0.8081137103938405,0.5,0.6666666666666667,0.12,0.09606986899563318,0.08102955195424212,0.6666666666666665,0.4545454545454546,0.4545454545454546,0.6000000000000001,5
0.05882352941176461,0.05882352941176461,0.02398578620076991,0.0,0.22222222222222224,0.28,0.29257641921397376,0.3050524308865586,0.33333333333333326,0.0,0.0,0.6000000000000001,1
0.17647058823529405,0.17647058823529405,0.07195735860230976,0.125,0.3888888888888889,0.16000000000000003,0.1746724890829694,0.18922783603431842,0.4444444444444444,0.09090909090909094,0.09090909090909094,0.6000000000000001,2
0.4117647058823528,0.4117647058823529,0.1679005034053894,0.0,0.33333333333333337,0.36,0.37117903930131,0.38226882745471874,0.11111111111111094,0.5454545454545454,0.5454545454545454,0.0,2
0.2941176470588235,0.2941176470588235,0.11992893100384958,0.0,0.2777777777777778,0.29600000000000004,0.30829694323144097,0.32049571020019063,0.5555555555555556,0.5454545454545454,0.5454545454545454,0.0,2
0.47058823529411753,0.47058823529411753,0.1918862896061593,0.0,0.4444444444444445,0.36,0.29257641921397376,0.24070543374642517,0.5555555555555556,0.36363636363636365,0.36363636363636365,0.6000000000000001,4
0.7058823529411763,0.7058823529411763,0.2878294344092389,0.0,0.22222222222222224,0.12,0.09606986899563318,0.08102955195424212,0.5555555555555556,0.909090909090909,0.909090909090909,0.0,4
0.7058823529411763,0.7058823529411763,0.2878294344092389,0.0,0.22222222222222224,0.44000000000000006,0.3580786026200873,0.29551954242135364,0.7777777777777777,0.909090909090909,0.909090909090909,0.0,4
0.23529411764705876,0.23529411764705876,0.09594314480307967,0.5,0.4444444444444445,0.28,0.29257641921397376,0.3050524308865586,0.0,0.4545454545454546,0.4545454545454546,0.0,1
0.05882352941176461,0.05882352941176461,0.02398578620076991,0.0,0.2777777777777778,0.264,0.27685589519650655,0.2896091515729266,0.33333333333333326,0.0,0.0,0.6000000000000001,1
0.2941176470588235,0.2941176470588235,0.11992893100384958,0.375,0.47222222222222227,0.24,0.19650655021834057,0.159675881792183,0.22222222222222232,0.4545454545454546,0.4545454545454546,0.0,1
0.6470588235294116,0.6470588235294116,0.26384364820846906,0.0,0.0,0.04000000000000001,0.056768558951965045,0.07340324118207815,1.0,0.8181818181818181,0.8181818181818181,0.0,5
0.23529411764705876,0.23529411764705876,0.09594314480307967,0.0,0.33333333333333337,0.32,0.2620087336244541,0.21448999046711154,0.4444444444444444,0.2727272727272727,0.2727272727272727,1.0000000000000002,3
0.0,0.0,0.0,0.0,0.16666666666666669,0.2,0.1615720524017467,0.13346043851286937,0.33333333333333326,0.09090909090909094,0.09090909090909094,0.6000000000000001,1
0.764705882352941,0.764705882352941,0.3118152206100089,0.5625,0.5833333333333334,0.4,0.32751091703056767,0.26930409914204,0.11111111111111094,0.8181818181818181,0.8181818181818181,0.0,4
0.47058823529411753,0.47058823529411753,0.1918862896061593,0.25,0.4444444444444445,0.28,0.29257641921397376,0.3050524308865586,0.22222222222222232,0.6363636363636364,0.6363636363636364,0.0,3
0.8235294117647057,0.8235294117647057,0.9280426413976901,0.0,0.22222222222222224,0.04000000000000001,0.030567685589519653,0.026215443279313633,0.6666666666666665,0.8181818181818181,0.8181818181818181,0.2,5
0.3529411764705882,0.3529411764705882,0.7361563517915308,0.5,0.5555555555555556,0.36,0.29257641921397376,0.24070543374642517,0.4444444444444444,0.2727272727272727,0.2727272727272727,0.6000000000000001,5
0.11764705882352933,0.11764705882352933,0.04797157240153985,0.0,0.2777777777777778,0.16000000000000003,0.1746724890829694,0.18922783603431842,0.4444444444444444,0.09090909090909094,0.09090909090909094,0.6000000000000001,2
0.05882352941176461,0.05882352941176461,0.02398578620076991,0.0,0.22222222222222224,0.12,0.1353711790393013,0.1506196377502383,0.33333333333333326,0.0,0.0,0.6000000000000001,1
0.4117647058823528,0.4117647058823529,0.1679005034053894,0.3125,0.4444444444444445,0.28,0.29257641921397376,0.3050524308865586,0.11111111111111094,0.6363636363636364,0.6363636363636364,0.0,2
0.764705882352941,0.764705882352941,0.9040568551969201,0.625,0.6111111111111112,0.2,0.1615720524017467,0.13346043851286937,0.6666666666666665,1.0,1.0,0.0,5
0.4117647058823528,0.4117647058823529,0.1679005034053894,0.0,0.16666666666666669,0.16000000000000003,0.13100436681222705,0.10724499523355575,0.5555555555555556,0.7272727272727273,0.7272727272727273,0.0,2
0.4117647058823528,0.4117647058823529,0.1679005034053894,0.625,0.8333333333333334,0.28,0.29257641921397376,0.3050524308865586,0.4444444444444444,0.2727272727272727,0.2727272727272727,0.6000000000000001,4
0.2941176470588235,0.2941176470588235,0.11992893100384958,0.0,0.5555555555555556,0.56,0.5676855895196506,0.575309818875119,0.11111111111111094,0.18181818181818182,0.18181818181818182,0.6000000000000001,3
0.3529411764705882,0.3529411764705882,0.14391471720461949,0.375,0.4444444444444445,0.4,0.4104803493449781,0.4208770257387988,0.22222222222222232,0.5454545454545454,0.5454545454545454,0.0,2
0.23529411764705876,0.23529411764705876,0.09594314480307967,0.0,0.5,0.04000000000000001,0.030567685589519653,0.026215443279313633,0.4444444444444444,0.2727272727272727,0.2727272727272727,0.6000000000000001,3
0.6470588235294116,0.6470588235294116,0.26384364820846906,0.375,0.5,0.36,0.29257641921397376,0.24070543374642517,0.33333333333333326,0.8181818181818181,0.8181818181818181,0.0,4
